@relation Training1

@attribute snake_x numeric
@attribute snake_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute length numeric
@attribute delta_x numeric
@attribute delta_y numeric
@attribute distance_to_fruit numeric
@attribute isSafeUp {True,False}
@attribute isSafeDown {True,False}
@attribute isSafeLeft {True,False}
@attribute isSafeRight {True,False}
@attribute direction {0,1,2,3}

@data
300,140,280,310,118,-20,170,171.1724276862369,False,True,True,True,1
300,150,280,310,118,-20,160,161.24515496597098,False,True,True,True,1
300,160,280,310,118,-20,150,151.32745950421557,False,True,True,True,1
300,170,280,310,118,-20,140,141.4213562373095,False,True,True,True,1
300,180,280,310,118,-20,130,131.52946437965906,False,True,True,True,1
300,190,280,310,118,-20,120,121.6552506059644,False,True,True,True,1
300,200,280,310,118,-20,110,111.80339887498948,False,True,True,True,1
300,210,280,310,118,-20,100,101.9803902718557,False,True,True,True,1
300,220,280,310,118,-20,90,92.19544457292888,False,True,True,True,1
300,230,280,310,118,-20,80,82.46211251235322,False,True,True,True,1
300,240,280,310,118,-20,70,72.80109889280519,False,True,True,True,1
300,250,280,310,118,-20,60,63.245553203367585,False,True,True,True,1
300,260,280,310,118,-20,50,53.85164807134504,False,True,True,True,1
300,270,280,310,118,-20,40,44.721359549995796,False,True,True,True,1
300,280,280,310,118,-20,30,36.05551275463989,False,True,True,True,1
300,290,280,310,118,-20,20,28.284271247461902,False,True,True,True,1
300,300,280,310,118,-20,10,22.360679774997898,False,True,True,True,1
300,310,280,310,118,-20,0,20.0,False,True,True,True,1
290,310,280,310,118,-10,0,10.0,True,True,True,False,2
280,310,210,370,119,-70,60,92.19544457292888,True,True,True,False,2
280,320,210,370,119,-70,50,86.02325267042627,False,True,True,True,1
280,330,210,370,119,-70,40,80.62257748298549,False,True,True,True,1
280,340,210,370,119,-70,30,76.15773105863909,False,True,True,True,1
280,350,210,370,119,-70,20,72.80109889280519,False,True,True,True,1
280,360,210,370,119,-70,10,70.71067811865476,False,True,True,True,1
280,370,210,370,119,-70,0,70.0,False,True,True,True,1
270,370,210,370,119,-60,0,60.0,True,True,True,False,2
260,370,210,370,119,-50,0,50.0,True,True,True,False,2
250,370,210,370,119,-40,0,40.0,True,True,True,False,2
240,370,210,370,119,-30,0,30.0,True,True,True,False,2
230,370,210,370,119,-20,0,20.0,True,True,True,False,2
220,370,210,370,119,-10,0,10.0,True,True,True,False,2
210,370,90,260,120,-120,-110,162.78820596099706,True,True,True,False,2
210,360,90,260,120,-120,-100,156.20499351813308,True,False,True,True,0
210,350,90,260,120,-120,-90,150.0,True,False,True,True,0
210,340,90,260,120,-120,-80,144.22205101855957,True,False,True,True,0
210,330,90,260,120,-120,-70,138.92443989449805,True,False,True,True,0
210,320,90,260,120,-120,-60,134.16407864998737,True,False,True,True,0
210,310,90,260,120,-120,-50,130.0,True,False,True,True,0
210,300,90,260,120,-120,-40,126.49110640673517,True,False,True,True,0
210,290,90,260,120,-120,-30,123.69316876852982,True,False,True,True,0
210,280,90,260,120,-120,-20,121.6552506059644,False,False,True,True,0
200,280,90,260,120,-110,-20,111.80339887498948,False,True,True,False,2
190,280,90,260,120,-100,-20,101.9803902718557,False,True,True,False,2
180,280,90,260,120,-90,-20,92.19544457292888,False,True,True,False,2
170,280,90,260,120,-80,-20,82.46211251235322,False,True,True,False,2
160,280,90,260,120,-70,-20,72.80109889280519,False,True,True,False,2
150,280,90,260,120,-60,-20,63.245553203367585,False,True,True,False,2
140,280,90,260,120,-50,-20,53.85164807134504,False,True,True,False,2
130,280,90,260,120,-40,-20,44.721359549995796,False,True,True,False,2
120,280,90,260,120,-30,-20,36.05551275463989,False,True,True,False,2
110,280,90,260,120,-20,-20,28.284271247461902,False,True,True,False,2
100,280,90,260,120,-10,-20,22.360679774997898,False,True,True,False,2
90,280,90,260,120,0,-20,20.0,True,True,True,False,2
90,270,90,260,120,0,-10,10.0,True,False,True,False,0
90,260,130,110,121,40,-150,155.24174696260025,True,False,True,False,0
90,250,130,110,121,40,-140,145.60219778561037,True,False,True,False,0
90,240,130,110,121,40,-130,136.01470508735443,True,False,True,False,0
90,230,130,110,121,40,-120,126.49110640673517,True,False,True,False,0
90,220,130,110,121,40,-110,117.04699910719626,True,False,True,True,0
90,210,130,110,121,40,-100,107.70329614269008,True,False,True,True,0
90,200,130,110,121,40,-90,98.48857801796105,True,False,True,True,0
90,190,130,110,121,40,-80,89.44271909999159,True,False,True,True,0
90,180,130,110,121,40,-70,80.62257748298549,True,False,True,True,0
90,170,130,110,121,40,-60,72.11102550927978,True,False,True,True,0
90,160,130,110,121,40,-50,64.03124237432849,True,False,True,True,0
90,150,130,110,121,40,-40,56.568542494923804,True,False,True,True,0
90,140,130,110,121,40,-30,50.0,True,False,True,True,0
90,130,130,110,121,40,-20,44.721359549995796,True,False,True,True,0
90,120,130,110,121,40,-10,41.23105625617661,True,False,True,True,0
90,110,130,110,121,40,0,40.0,True,False,True,True,0
100,110,130,110,121,30,0,30.0,True,True,False,True,3
110,110,130,110,121,20,0,20.0,True,True,False,True,3
120,110,130,110,121,10,0,10.0,True,True,False,True,3
130,110,70,330,122,-60,220,228.0350850198276,True,True,False,True,3
130,100,70,330,122,-60,230,237.69728648009425,True,False,True,True,0
120,100,70,330,122,-50,230,235.3720459187964,True,False,True,False,2
110,100,70,330,122,-40,230,233.45235059857504,True,False,True,False,2
100,100,70,330,122,-30,230,231.94827009486403,True,False,True,False,2
90,100,70,330,122,-20,230,230.8679276123039,True,False,True,False,2
80,100,70,330,122,-10,230,230.21728866442677,True,True,True,False,2
80,110,70,330,122,-10,220,220.22715545545242,False,True,True,False,1
80,120,70,330,122,-10,210,210.23796041628637,False,True,True,False,1
80,130,70,330,122,-10,200,200.24984394500785,False,True,True,False,1
80,140,70,330,122,-10,190,190.26297590440447,False,True,True,False,1
80,150,70,330,122,-10,180,180.27756377319946,False,True,True,False,1
80,160,70,330,122,-10,170,170.29386365926402,False,True,True,False,1
80,170,70,330,122,-10,160,160.31219541881399,False,True,True,False,1
80,180,70,330,122,-10,150,150.33296378372907,False,True,True,False,1
80,190,70,330,122,-10,140,140.356688476182,False,True,True,False,1
80,200,70,330,122,-10,130,130.38404810405297,False,True,True,False,1
80,210,70,330,122,-10,120,120.41594578792295,False,True,True,False,1
80,220,70,330,122,-10,110,110.45361017187261,False,True,True,False,1
80,230,70,330,122,-10,100,100.4987562112089,False,True,True,False,1
80,240,70,330,122,-10,90,90.55385138137417,False,True,True,False,1
80,250,70,330,122,-10,80,80.62257748298549,False,True,True,False,1
80,260,70,330,122,-10,70,70.71067811865476,False,True,True,False,1
80,270,70,330,122,-10,60,60.8276253029822,False,True,True,False,1
80,280,70,330,122,-10,50,50.99019513592785,False,True,True,False,1
80,290,70,330,122,-10,40,41.23105625617661,False,True,True,True,1
80,300,70,330,122,-10,30,31.622776601683793,False,True,True,True,1
80,310,70,330,122,-10,20,22.360679774997898,False,True,True,True,1
80,320,70,330,122,-10,10,14.142135623730951,False,True,True,True,1
80,330,70,330,122,-10,0,10.0,False,True,True,True,1
70,330,450,470,123,380,140,404.96913462633177,True,True,True,False,2
70,340,450,470,123,380,130,401.62171256046406,False,True,True,True,1
70,350,450,470,123,380,120,398.4971769034255,False,True,True,True,1
70,360,450,470,123,380,110,395.60080889704966,False,True,True,True,1
70,370,450,470,123,380,100,392.93765408777,False,True,True,True,1
70,380,450,470,123,380,90,390.51248379533274,False,True,True,True,1
70,390,450,470,123,380,80,388.329756778952,False,True,True,True,1
70,400,450,470,123,380,70,386.39358172723314,False,True,True,True,1
70,410,450,470,123,380,60,384.7076812334269,False,True,True,True,1
70,420,450,470,123,380,50,383.275357934736,False,True,True,True,1
70,430,450,470,123,380,40,382.099463490856,False,True,True,True,1
70,440,450,470,123,380,30,381.18237105091833,False,True,True,True,1
70,450,450,470,123,380,20,380.52595180880894,False,True,True,True,1
70,460,450,470,123,380,10,380.13155617496426,False,True,True,True,1
70,470,450,470,123,380,0,380.0,False,False,True,True,1
80,470,450,470,123,370,0,370.0,True,False,False,True,3
90,470,450,470,123,360,0,360.0,True,False,False,True,3
100,470,450,470,123,350,0,350.0,True,False,False,True,3
110,470,450,470,123,340,0,340.0,True,False,False,True,3
120,470,450,470,123,330,0,330.0,True,False,False,True,3
130,470,450,470,123,320,0,320.0,True,False,False,True,3
140,470,450,470,123,310,0,310.0,True,False,False,True,3
150,470,450,470,123,300,0,300.0,True,False,False,True,3
160,470,450,470,123,290,0,290.0,True,False,False,True,3
170,470,450,470,123,280,0,280.0,True,False,False,True,3
180,470,450,470,123,270,0,270.0,True,False,False,True,3
190,470,450,470,123,260,0,260.0,True,False,False,True,3
200,470,450,470,123,250,0,250.0,True,False,False,True,3
210,470,450,470,123,240,0,240.0,True,False,False,True,3
220,470,450,470,123,230,0,230.0,True,False,False,True,3
230,470,450,470,123,220,0,220.0,True,False,False,True,3
240,470,450,470,123,210,0,210.0,True,False,False,True,3
250,470,450,470,123,200,0,200.0,True,False,False,True,3
260,470,450,470,123,190,0,190.0,True,False,False,True,3
270,470,450,470,123,180,0,180.0,True,False,False,True,3
280,470,450,470,123,170,0,170.0,True,False,False,True,3
290,470,450,470,123,160,0,160.0,True,False,False,True,3
300,470,450,470,123,150,0,150.0,True,False,False,True,3
310,470,450,470,123,140,0,140.0,True,False,False,True,3
320,470,450,470,123,130,0,130.0,True,False,False,True,3
330,470,450,470,123,120,0,120.0,True,False,False,True,3
340,470,450,470,123,110,0,110.0,True,False,False,True,3
350,470,450,470,123,100,0,100.0,True,False,False,True,3
360,470,450,470,123,90,0,90.0,True,False,False,True,3
370,470,450,470,123,80,0,80.0,True,False,False,True,3
380,470,450,470,123,70,0,70.0,True,False,False,True,3
390,470,450,470,123,60,0,60.0,True,False,False,True,3
400,470,450,470,123,50,0,50.0,True,False,False,True,3
410,470,450,470,123,40,0,40.0,True,False,False,True,3
420,470,450,470,123,30,0,30.0,True,False,False,True,3
430,470,450,470,123,20,0,20.0,True,False,False,True,3
440,470,450,470,123,10,0,10.0,True,False,False,True,3
450,470,450,220,124,0,-250,250.0,True,False,False,True,3
450,460,450,220,124,0,-240,240.0,True,False,True,True,0
450,450,450,220,124,0,-230,230.0,True,False,True,True,0
450,440,450,220,124,0,-220,220.0,True,False,True,True,0
450,430,450,220,124,0,-210,210.0,True,False,True,True,0
450,420,450,220,124,0,-200,200.0,True,False,True,True,0
450,410,450,220,124,0,-190,190.0,True,False,True,True,0
450,400,450,220,124,0,-180,180.0,True,False,True,True,0
450,390,450,220,124,0,-170,170.0,True,False,True,True,0
450,380,450,220,124,0,-160,160.0,True,False,True,True,0
450,370,450,220,124,0,-150,150.0,True,False,True,True,0
450,360,450,220,124,0,-140,140.0,True,False,True,True,0
450,350,450,220,124,0,-130,130.0,True,False,True,True,0
450,340,450,220,124,0,-120,120.0,True,False,True,True,0
450,330,450,220,124,0,-110,110.0,True,False,True,True,0
450,320,450,220,124,0,-100,100.0,True,False,True,True,0
450,310,450,220,124,0,-90,90.0,True,False,True,True,0
450,300,450,220,124,0,-80,80.0,True,False,True,True,0
450,290,450,220,124,0,-70,70.0,True,False,True,True,0
450,280,450,220,124,0,-60,60.0,True,False,True,True,0
450,270,450,220,124,0,-50,50.0,True,False,True,True,0
450,260,450,220,124,0,-40,40.0,True,False,True,True,0
450,250,450,220,124,0,-30,30.0,True,False,True,True,0
450,240,450,220,124,0,-20,20.0,True,False,True,True,0
450,230,450,220,124,0,-10,10.0,True,False,True,True,0
450,220,130,210,125,-320,-10,320.1562118716424,True,False,True,True,0
450,210,130,210,125,-320,0,320.0,True,False,True,True,0
440,210,130,210,125,-310,0,310.0,True,True,True,False,2
430,210,130,210,125,-300,0,300.0,True,True,True,False,2
420,210,130,210,125,-290,0,290.0,True,True,True,False,2
410,210,130,210,125,-280,0,280.0,True,True,True,False,2
400,210,130,210,125,-270,0,270.0,True,True,True,False,2
390,210,130,210,125,-260,0,260.0,True,True,True,False,2
380,210,130,210,125,-250,0,250.0,True,True,True,False,2
370,210,130,210,125,-240,0,240.0,True,True,True,False,2
360,210,130,210,125,-230,0,230.0,True,True,True,False,2
350,210,130,210,125,-220,0,220.0,True,True,True,False,2
340,210,130,210,125,-210,0,210.0,True,True,True,False,2
330,210,130,210,125,-200,0,200.0,True,True,True,False,2
320,210,130,210,125,-190,0,190.0,True,True,True,False,2
310,210,130,210,125,-180,0,180.0,True,True,True,False,2
300,210,130,210,125,-170,0,170.0,True,True,True,False,2
290,210,130,210,125,-160,0,160.0,True,True,True,False,2
280,210,130,210,125,-150,0,150.0,True,True,True,False,2
270,210,130,210,125,-140,0,140.0,True,True,True,False,2
260,210,130,210,125,-130,0,130.0,True,True,True,False,2
250,210,130,210,125,-120,0,120.0,True,True,True,False,2
240,210,130,210,125,-110,0,110.0,True,True,True,False,2
230,210,130,210,125,-100,0,100.0,True,True,True,False,2
220,210,130,210,125,-90,0,90.0,True,True,True,False,2
210,210,130,210,125,-80,0,80.0,True,True,True,False,2
200,210,130,210,125,-70,0,70.0,True,True,True,False,2
190,210,130,210,125,-60,0,60.0,True,True,True,False,2
180,210,130,210,125,-50,0,50.0,True,True,True,False,2
170,210,130,210,125,-40,0,40.0,True,True,True,False,2
160,210,130,210,125,-30,0,30.0,True,True,True,False,2
150,210,130,210,125,-20,0,20.0,True,True,True,False,2
140,210,130,210,125,-10,0,10.0,True,True,True,False,2
130,210,220,140,126,90,-70,114.0175425099138,True,True,True,False,2
130,200,220,140,126,90,-60,108.16653826391968,True,False,True,True,0
130,190,220,140,126,90,-50,102.95630140987001,True,False,True,True,0
130,180,220,140,126,90,-40,98.48857801796105,True,False,True,True,0
130,170,220,140,126,90,-30,94.86832980505137,True,False,True,True,0
130,160,220,140,126,90,-20,92.19544457292888,True,False,True,True,0
130,150,220,140,126,90,-10,90.55385138137417,True,False,True,True,0
130,140,220,140,126,90,0,90.0,True,False,True,True,0
140,140,220,140,126,80,0,80.0,True,True,False,True,3
150,140,220,140,126,70,0,70.0,True,True,False,True,3
160,140,220,140,126,60,0,60.0,True,True,False,True,3
170,140,220,140,126,50,0,50.0,True,True,False,True,3
180,140,220,140,126,40,0,40.0,True,True,False,True,3
190,140,220,140,126,30,0,30.0,True,True,False,True,3
200,140,220,140,126,20,0,20.0,True,True,False,True,3
210,140,220,140,126,10,0,10.0,True,True,False,True,3
220,140,400,270,127,180,130,222.03603311174518,True,True,False,True,3
220,130,400,270,127,180,140,228.0350850198276,True,False,True,True,0
210,130,400,270,127,190,140,236.00847442411893,True,False,True,False,2
200,130,400,270,127,200,140,244.13111231467406,True,False,True,False,2
190,130,400,270,127,210,140,252.38858928247924,True,False,True,False,2
180,130,400,270,127,220,140,260.76809620810593,True,False,True,False,2
170,130,400,270,127,230,140,269.2582403567252,True,False,True,False,2
160,130,400,270,127,240,140,277.8488797889961,True,False,True,False,2
150,130,400,270,127,250,140,286.53097563788805,True,False,True,False,2
140,130,400,270,127,260,140,295.296461204668,True,False,True,False,2
130,130,400,270,127,270,140,304.138126514911,True,False,True,False,2
120,130,400,270,127,280,140,313.04951684997053,True,True,True,False,2
120,140,400,270,127,280,130,308.70698080866265,False,True,True,False,1
120,150,400,270,127,280,120,304.63092423455635,False,True,True,False,1
120,160,400,270,127,280,110,300.83217912982644,False,True,True,False,1
120,170,400,270,127,280,100,297.3213749463701,False,True,True,False,1
120,180,400,270,127,280,90,294.10882339705483,False,True,True,False,1
120,190,400,270,127,280,80,291.20439557122074,False,True,True,False,1
120,200,400,270,127,280,70,288.61739379323626,False,True,True,False,1
120,210,400,270,127,280,60,286.35642126552705,False,True,True,False,1
120,220,400,270,127,280,50,284.42925306655786,False,True,True,True,1
120,230,400,270,127,280,40,282.842712474619,False,True,True,True,1
120,240,400,270,127,280,30,281.60255680657446,False,True,True,True,1
120,250,400,270,127,280,20,280.713376952364,False,True,True,True,1
120,260,400,270,127,280,10,280.178514522438,False,True,True,True,1
120,270,400,270,127,280,0,280.0,False,True,True,True,1
130,270,400,270,127,270,0,270.0,True,True,False,True,3
140,270,400,270,127,260,0,260.0,True,True,False,True,3
150,270,400,270,127,250,0,250.0,True,True,False,True,3
160,270,400,270,127,240,0,240.0,True,True,False,True,3
170,270,400,270,127,230,0,230.0,True,True,False,True,3
180,270,400,270,127,220,0,220.0,True,True,False,True,3
190,270,400,270,127,210,0,210.0,True,True,False,True,3
200,270,400,270,127,200,0,200.0,True,True,False,True,3
210,270,400,270,127,190,0,190.0,True,True,False,True,3
220,270,400,270,127,180,0,180.0,True,True,False,True,3
230,270,400,270,127,170,0,170.0,True,True,False,True,3
240,270,400,270,127,160,0,160.0,True,True,False,True,3
250,270,400,270,127,150,0,150.0,True,True,False,True,3
260,270,400,270,127,140,0,140.0,True,True,False,True,3
270,270,400,270,127,130,0,130.0,True,True,False,True,3
280,270,400,270,127,120,0,120.0,True,True,False,True,3
290,270,400,270,127,110,0,110.0,True,True,False,True,3
300,270,400,270,127,100,0,100.0,True,True,False,True,3
310,270,400,270,127,90,0,90.0,True,True,False,True,3
320,270,400,270,127,80,0,80.0,True,True,False,True,3
330,270,400,270,127,70,0,70.0,True,True,False,True,3
340,270,400,270,127,60,0,60.0,True,True,False,True,3
350,270,400,270,127,50,0,50.0,True,True,False,True,3
360,270,400,270,127,40,0,40.0,True,True,False,True,3
370,270,400,270,127,30,0,30.0,True,True,False,True,3
380,270,400,270,127,20,0,20.0,True,True,False,True,3
390,270,400,270,127,10,0,10.0,True,True,False,True,3
400,270,310,140,128,-90,-130,158.11388300841898,True,True,False,True,3
400,280,310,140,128,-90,-140,166.43316977093238,False,True,True,True,1
390,280,310,140,128,-80,-140,161.24515496597098,False,True,True,False,2
380,280,310,140,128,-70,-140,156.52475842498527,False,True,True,False,2
370,280,310,140,128,-60,-140,152.31546211727817,False,True,True,False,2
360,280,310,140,128,-50,-140,148.66068747318505,False,True,True,False,2
350,280,310,140,128,-40,-140,145.60219778561037,False,True,True,False,2
340,280,310,140,128,-30,-140,143.17821063276352,False,True,True,False,2
330,280,310,140,128,-20,-140,141.4213562373095,False,True,True,False,2
320,280,310,140,128,-10,-140,140.356688476182,False,True,True,False,2
310,280,310,140,128,0,-140,140.0,False,True,True,False,2
300,280,310,140,128,10,-140,140.356688476182,False,True,True,False,2
290,280,310,140,128,20,-140,141.4213562373095,False,True,True,False,2
280,280,310,140,128,30,-140,143.17821063276352,False,True,True,False,2
270,280,310,140,128,40,-140,145.60219778561037,False,True,True,False,2
260,280,310,140,128,50,-140,148.66068747318505,False,True,True,False,2
250,280,310,140,128,60,-140,152.31546211727817,False,True,True,False,2
240,280,310,140,128,70,-140,156.52475842498527,False,True,True,False,2
230,280,310,140,128,80,-140,161.24515496597098,False,True,True,False,2
220,280,310,140,128,90,-140,166.43316977093238,False,True,True,False,2
210,280,310,140,128,100,-140,172.04650534085255,False,True,True,False,2
200,280,310,140,128,110,-140,178.04493814764857,False,True,True,False,2
190,280,310,140,128,120,-140,184.39088914585776,False,True,True,False,2
180,280,310,140,128,130,-140,191.049731745428,False,True,True,False,2
170,280,310,140,128,140,-140,197.9898987322333,False,True,True,False,2
160,280,310,140,128,150,-140,205.1828452868319,False,True,True,False,2
150,280,310,140,128,160,-140,212.60291625469299,False,True,True,False,2
140,280,310,140,128,170,-140,220.22715545545242,False,True,True,False,2
130,280,310,140,128,180,-140,228.0350850198276,False,True,True,False,2
120,280,310,140,128,190,-140,236.00847442411893,False,True,True,False,2
110,280,310,140,128,200,-140,244.13111231467406,True,True,True,False,2
110,270,310,140,128,200,-130,238.53720883753127,True,False,True,False,0
110,260,310,140,128,200,-120,233.23807579381202,True,False,True,False,0
110,250,310,140,128,200,-110,228.25424421026653,True,False,True,False,0
110,240,310,140,128,200,-100,223.60679774997897,True,False,True,False,0
110,230,310,140,128,200,-90,219.31712199461307,True,False,True,False,0
110,220,310,140,128,200,-80,215.40659228538016,True,False,True,False,0
110,210,310,140,128,200,-70,211.8962010041709,True,False,True,False,0
110,200,310,140,128,200,-60,208.806130178211,True,False,True,False,0
110,190,310,140,128,200,-50,206.15528128088303,True,False,True,False,0
110,180,310,140,128,200,-40,203.9607805437114,True,False,True,False,0
110,170,310,140,128,200,-30,202.23748416156684,True,False,True,False,0
110,160,310,140,128,200,-20,200.9975124224178,True,False,True,False,0
110,150,310,140,128,200,-10,200.24984394500785,True,False,True,False,0
110,140,310,140,128,200,0,200.0,True,False,True,False,0
110,130,310,140,128,200,10,200.24984394500785,True,False,True,False,0
110,120,310,140,128,200,20,200.9975124224178,True,False,True,True,0
120,120,310,140,128,190,20,191.049731745428,True,False,False,True,3
130,120,310,140,128,180,20,181.10770276274835,True,False,False,True,3
140,120,310,140,128,170,20,171.1724276862369,True,False,False,True,3
150,120,310,140,128,160,20,161.24515496597098,True,False,False,True,3
160,120,310,140,128,150,20,151.32745950421557,True,False,False,True,3
170,120,310,140,128,140,20,141.4213562373095,True,False,False,True,3
180,120,310,140,128,130,20,131.52946437965906,True,False,False,True,3
190,120,310,140,128,120,20,121.6552506059644,True,False,False,True,3
200,120,310,140,128,110,20,111.80339887498948,True,False,False,True,3
210,120,310,140,128,100,20,101.9803902718557,True,False,False,True,3
220,120,310,140,128,90,20,92.19544457292888,True,False,False,True,3
230,120,310,140,128,80,20,82.46211251235322,True,True,False,True,3
230,130,310,140,128,80,10,80.62257748298549,False,True,False,True,1
230,140,310,140,128,80,0,80.0,False,True,False,True,1
240,140,310,140,128,70,0,70.0,True,True,False,True,3
250,140,310,140,128,60,0,60.0,True,True,False,True,3
260,140,310,140,128,50,0,50.0,True,True,False,True,3
270,140,310,140,128,40,0,40.0,True,True,False,True,3
280,140,310,140,128,30,0,30.0,True,True,False,True,3
290,140,310,140,128,20,0,20.0,True,True,False,True,3
300,140,310,140,128,10,0,10.0,True,True,False,True,3
310,140,440,270,129,130,130,183.84776310850236,True,True,False,True,3
310,150,440,270,129,130,120,176.91806012954132,False,True,True,True,1
310,160,440,270,129,130,110,170.29386365926402,False,True,True,True,1
310,170,440,270,129,130,100,164.01219466856725,False,True,True,True,1
310,180,440,270,129,130,90,158.11388300841898,False,True,True,True,1
310,190,440,270,129,130,80,152.64337522473747,False,True,True,True,1
310,200,440,270,129,130,70,147.648230602334,False,True,True,True,1
310,210,440,270,129,130,60,143.17821063276352,False,True,True,True,1
310,220,440,270,129,130,50,139.2838827718412,False,True,True,True,1
310,230,440,270,129,130,40,136.01470508735443,False,True,True,True,1
310,240,440,270,129,130,30,133.41664064126334,False,True,True,True,1
310,250,440,270,129,130,20,131.52946437965906,False,True,True,True,1
310,260,440,270,129,130,10,130.38404810405297,False,False,True,True,1
320,260,440,270,129,120,10,120.41594578792295,True,False,False,True,3
330,260,440,270,129,110,10,110.45361017187261,True,False,False,True,3
340,260,440,270,129,100,10,100.4987562112089,True,False,False,True,3
350,260,440,270,129,90,10,90.55385138137417,True,False,False,True,3
360,260,440,270,129,80,10,80.62257748298549,True,False,False,True,3
370,260,440,270,129,70,10,70.71067811865476,True,False,False,True,3
380,260,440,270,129,60,10,60.8276253029822,True,False,False,True,3
390,260,440,270,129,50,10,50.99019513592785,True,False,False,True,3
400,260,440,270,129,40,10,41.23105625617661,True,False,False,True,3
410,260,440,270,129,30,10,31.622776601683793,True,True,False,True,3
410,270,440,270,129,30,0,30.0,False,True,False,True,1
420,270,440,270,129,20,0,20.0,True,True,False,True,3
430,270,440,270,129,10,0,10.0,True,True,False,True,3
440,270,20,300,130,-420,30,421.070065428546,True,True,False,True,3
440,280,20,300,130,-420,20,420.47592083257274,False,True,True,True,1
440,290,20,300,130,-420,10,420.11903075200007,False,True,True,True,1
440,300,20,300,130,-420,0,420.0,False,True,True,True,1
430,300,20,300,130,-410,0,410.0,True,True,True,False,2
420,300,20,300,130,-400,0,400.0,True,True,True,False,2
410,300,20,300,130,-390,0,390.0,True,True,True,False,2
400,300,20,300,130,-380,0,380.0,True,True,True,False,2
390,300,20,300,130,-370,0,370.0,True,True,True,False,2
380,300,20,300,130,-360,0,360.0,True,True,True,False,2
370,300,20,300,130,-350,0,350.0,True,True,True,False,2
360,300,20,300,130,-340,0,340.0,True,True,True,False,2
350,300,20,300,130,-330,0,330.0,True,True,True,False,2
340,300,20,300,130,-320,0,320.0,True,True,True,False,2
330,300,20,300,130,-310,0,310.0,True,True,True,False,2
320,300,20,300,130,-300,0,300.0,True,True,True,False,2
310,300,20,300,130,-290,0,290.0,True,True,True,False,2
300,300,20,300,130,-280,0,280.0,True,True,True,False,2
290,300,20,300,130,-270,0,270.0,True,True,True,False,2
280,300,20,300,130,-260,0,260.0,True,True,True,False,2
270,300,20,300,130,-250,0,250.0,True,True,True,False,2
260,300,20,300,130,-240,0,240.0,True,True,True,False,2
250,300,20,300,130,-230,0,230.0,True,True,True,False,2
240,300,20,300,130,-220,0,220.0,True,True,True,False,2
230,300,20,300,130,-210,0,210.0,True,True,True,False,2
220,300,20,300,130,-200,0,200.0,True,True,True,False,2
210,300,20,300,130,-190,0,190.0,True,True,True,False,2
200,300,20,300,130,-180,0,180.0,True,True,True,False,2
190,300,20,300,130,-170,0,170.0,True,True,True,False,2
180,300,20,300,130,-160,0,160.0,True,True,True,False,2
170,300,20,300,130,-150,0,150.0,True,True,True,False,2
160,300,20,300,130,-140,0,140.0,True,True,True,False,2
150,300,20,300,130,-130,0,130.0,True,True,True,False,2
140,300,20,300,130,-120,0,120.0,True,True,True,False,2
130,300,20,300,130,-110,0,110.0,True,True,True,False,2
120,300,20,300,130,-100,0,100.0,True,True,True,False,2
110,300,20,300,130,-90,0,90.0,True,True,True,False,2
100,300,20,300,130,-80,0,80.0,True,True,True,False,2
90,300,20,300,130,-70,0,70.0,True,True,True,False,2
80,300,20,300,130,-60,0,60.0,True,True,True,False,2
70,300,20,300,130,-50,0,50.0,True,True,True,False,2
60,300,20,300,130,-40,0,40.0,True,True,True,False,2
50,300,20,300,130,-30,0,30.0,True,True,True,False,2
40,300,20,300,130,-20,0,20.0,True,True,True,False,2
30,300,20,300,130,-10,0,10.0,True,True,True,False,2
20,300,440,290,131,420,-10,420.11903075200007,True,True,True,False,2
20,290,440,290,131,420,0,420.0,True,False,True,True,0
10,290,440,290,131,430,0,430.0,True,True,True,False,2
10,280,440,290,131,430,10,430.11626335213134,True,False,True,True,0
0,280,440,290,131,440,10,440.1136216933077,True,True,False,False,2
0,270,440,290,131,440,20,440.45431091090484,True,False,False,True,0
0,260,440,290,131,440,30,441.02154142399894,True,False,False,True,0
0,250,440,290,131,440,40,441.81444068749045,True,False,False,True,0
0,240,440,290,131,440,50,442.83179650969055,True,False,False,True,0
0,230,440,290,131,440,60,444.07206622349037,True,False,False,True,0
0,220,440,290,131,440,70,445.5333881989093,True,False,False,True,0
0,210,440,290,131,440,80,447.21359549995793,True,False,False,True,0
0,200,440,290,131,440,90,449.1102314577124,True,False,False,True,0
0,190,440,290,131,440,100,451.22056690713913,True,False,False,True,0
0,180,440,290,131,440,110,453.54161881794266,True,False,False,True,0
0,170,440,290,131,440,120,456.0701700396552,True,False,False,True,0
0,160,440,290,131,440,130,458.8027898781785,True,False,False,True,0
0,150,440,290,131,440,140,461.7358552246078,True,False,False,True,0
0,140,440,290,131,440,150,464.86557196677836,True,False,False,True,0
0,130,440,290,131,440,160,468.187996428785,True,False,False,True,0
0,120,440,290,131,440,170,471.6990566028302,True,False,False,True,0
0,110,440,290,131,440,180,475.3945729601885,True,False,False,True,0
10,110,440,290,131,430,180,466.1544808322666,True,True,False,True,3
20,110,440,290,131,420,180,456.9463863518345,True,True,False,True,3
30,110,440,290,131,410,180,447.7722635447622,True,True,False,True,3
40,110,440,290,131,400,180,438.63424398922615,True,True,False,True,3
50,110,440,290,131,390,180,429.53463189829057,True,True,False,True,3
