@relation TrainingPhase4-weka.filters.unsupervised.attribute.Remove-R3

@attribute distance_to_fruit numeric
@attribute snake_length numeric
@attribute ticks_since_last_score numeric
@attribute next_score numeric

@data
286.006993,50,26,2925
280.178515,50,27,2924
274.590604,50,28,2923
269.25824,50,29,2922
264.196896,50,30,2921
259.422435,50,31,2920
254.950976,50,32,2919
250.798724,50,33,2918
246.981781,50,34,2917
243.515913,50,35,2916
240.416306,50,36,2915
237.697286,50,37,2914
235.372046,50,38,2913
233.452351,50,39,2912
231.94827,50,40,2911
230.867928,50,41,2910
230.217289,50,42,2909
220.227155,50,43,2908
210.23796,50,44,2907
200.249844,50,45,2906
190.262976,50,46,2905
180.277564,50,47,2904
170.293864,50,48,2903
160.312195,50,49,2902
150.332964,50,50,2901
150,50,51,2900
140,50,52,2899
130,50,53,2898
120,50,54,2897
110,50,55,2896
100,50,56,2895
90,50,57,2894
80,50,58,2893
70,50,59,2892
60,50,60,2891
50,50,61,2890
40,50,62,2889
30,50,63,2888
20,50,64,2887
10,50,65,2987
210,51,0,2986
200,51,1,2985
190,51,2,2984
180,51,3,2983
170,51,4,2982
160,51,5,2981
150,51,6,2980
140,51,7,2979
130,51,8,2978
120,51,9,2977
110,51,10,2976
100,51,11,2975
90,51,12,2974
80,51,13,2973
70,51,14,2972
60,51,15,2971
50,51,16,2970
40,51,17,2969
30,51,18,2968
20,51,19,2967
10,51,20,3067
76.157731,52,0,3066
85.440037,52,1,3065
94.86833,52,2,3064
104.403065,52,3,3063
114.017543,52,4,3062
123.693169,52,5,3061
133.416641,52,6,3060
143.178211,52,7,3059
152.970585,52,8,3058
162.788206,52,9,3057
172.626765,52,10,3056
182.482876,52,11,3055
192.353841,52,12,3054
202.237484,52,13,3053
212.132034,52,14,3052
222.036033,52,15,3051
220.90722,52,16,3050
220.227155,52,17,3049
210.23796,52,18,3048
200.249844,52,19,3047
190.262976,52,20,3046
180.277564,52,21,3045
170.293864,52,22,3044
160.312195,52,23,3043
150.332964,52,24,3042
140.356688,52,25,3041
130.384048,52,26,3040
120.415946,52,27,3039
120,52,28,3038
120.415946,52,29,3037
110.45361,52,30,3036
100.498756,52,31,3035
90.553851,52,32,3034
80.622577,52,33,3033
70.710678,52,34,3032
60.827625,52,35,3031
50.990195,52,36,3030
41.231056,52,37,3029
31.622777,52,38,3028
30,52,39,3027
20,52,40,3026
10,52,41,3126
304.138127,53,0,3125
305.941171,53,1,3124
308.058436,53,2,3123
310.483494,53,3,3122
313.209195,53,4,3121
316.227766,53,5,3120
306.757233,53,6,3119
297.321375,53,7,3118
287.923601,53,8,3117
278.567766,53,9,3116
269.25824,53,10,3115
260,53,11,3114
250.798724,53,12,3113
241.660919,53,13,3112
232.594067,53,14,3111
223.606798,53,15,3110
214.709106,53,16,3109
205.912603,53,17,3108
197.230829,53,18,3107
188.679623,53,19,3106
180.277564,53,20,3105
172.046505,53,21,3104
164.012195,53,22,3103
156.204994,53,23,3102
148.660687,53,24,3101
141.421356,53,25,3100
134.53624,53,26,3099
128.062485,53,27,3098
122.065556,53,28,3097
116.619038,53,29,3096
111.803399,53,30,3095
107.703296,53,31,3094
104.403065,53,32,3093
101.98039,53,33,3092
100.498756,53,34,3091
100,53,35,3090
90,53,36,3089
80,53,37,3088
70,53,38,3087
60,53,39,3086
50,53,40,3085
40,53,41,3084
30,53,42,3083
20,53,43,3082
10,53,44,3182
388.973007,54,0,3181
392.173431,54,1,3180
395.600809,54,2,3179
399.249296,54,3,3178
403.112887,54,4,3177
407.185461,54,5,3176
398.120585,54,6,3175
389.101529,54,7,3174
380.131556,54,8,3173
371.214224,54,9,3172
362.353419,54,10,3171
353.553391,54,11,3170
344.818793,54,12,3169
336.154726,54,13,3168
327.566787,54,14,3167
319.061123,54,15,3166
310.644491,54,16,3165
302.324329,54,17,3164
294.108823,54,18,3163
286.006993,54,19,3162
278.028775,54,20,3161
270.185122,54,21,3160
262.488095,54,22,3159
254.950976,54,23,3158
247.588368,54,24,3157
240.416306,54,25,3156
233.452351,54,26,3155
226.715681,54,27,3154
220.227155,54,28,3153
214.009346,54,29,3152
208.08652,54,30,3151
202.484567,54,31,3150
197.230829,54,32,3149
192.353841,54,33,3148
187.882942,54,34,3147
183.847763,54,35,3146
180.277564,54,36,3145
177.200451,54,37,3144
174.642492,54,38,3143
172.626765,54,39,3142
171.172428,54,40,3141
170.293864,54,41,3140
160.312195,54,42,3139
150.332964,54,43,3138
140.356688,54,44,3137
130.384048,54,45,3136
120.415946,54,46,3135
110.45361,54,47,3134
100.498756,54,48,3133
100,54,49,3132
90,54,50,3131
80,54,51,3130
70,54,52,3129
60,54,53,3128
50,54,54,3127
40,54,55,3126
30,54,56,3125
20,54,57,3124
10,54,58,3224
350.570963,55,0,3223
360.555128,55,1,3222
361.247837,55,2,3221
362.215406,55,3,3220
363.455637,55,4,3219
364.965752,55,5,3218
366.742416,55,6,3217
368.781778,55,7,3216
371.079506,55,8,3215
373.630834,55,9,3214
376.430604,55,10,3213
379.473319,55,11,3212
382.753184,55,12,3211
386.264158,55,13,3210
376.961536,55,14,3209
367.695526,55,15,3208
358.468967,55,16,3207
349.284984,55,17,3206
340.147027,55,18,3205
331.058907,55,19,3204
322.024844,55,20,3203
313.049517,55,21,3202
304.138127,55,22,3201
295.296461,55,23,3200
286.530976,55,24,3199
277.84888,55,25,3198
269.25824,55,26,3197
260.768096,55,27,3196
252.388589,55,28,3195
244.131112,55,29,3194
236.008474,55,30,3193
228.035085,55,31,3192
222.036033,55,32,3191
216.333077,55,33,3190
210.950231,55,34,3189
205.912603,55,35,3188
201.246118,55,36,3187
196.977156,55,37,3186
193.132079,55,38,3185
189.73666,55,39,3184
186.815417,55,40,3183
184.390889,55,41,3182
182.482876,55,42,3181
181.107703,55,43,3180
180.277564,55,44,3179
180,55,45,3178
170,55,46,3177
160,55,47,3176
150,55,48,3175
140,55,49,3174
130,55,50,3173
120,55,51,3172
110,55,52,3171
100,55,53,3170
90,55,54,3169
80,55,55,3168
70,55,56,3167
60,55,57,3166
50,55,58,3165
40,55,59,3164
30,55,60,3163
20,55,61,3162
10,55,62,3262
549.181209,56,0,3261
554.70713,56,1,3260
546.443044,56,2,3259
538.237866,56,3,3258
530.094331,56,4,3257
522.015325,56,5,3256
514.003891,56,6,3255
506.063237,56,7,3254
498.196748,56,8,3253
490.407993,56,9,3252
482.700735,56,10,3251
475.078941,56,11,3250
467.546789,56,12,3249
460.108683,56,13,3248
452.769257,56,14,3247
445.533388,56,15,3246
438.406204,56,16,3245
431.393092,56,17,3244
424.499706,56,18,3243
417.731971,56,19,3242
411.096096,56,20,3241
404.598566,56,21,3240
398.246155,56,22,3239
392.045916,56,23,3238
386.005181,56,24,3237
380.131556,56,25,3236
374.432905,56,26,3235
368.917335,56,27,3234
363.593179,56,28,3233
358.468967,56,29,3232
353.553391,56,30,3231
348.855271,56,31,3230
344.383507,56,32,3229
340.147027,56,33,3228
336.154726,56,34,3227
332.415403,56,35,3226
328.937684,56,36,3225
325.729949,56,37,3224
322.800248,56,38,3223
320.156212,56,39,3222
317.804972,56,40,3221
315.753068,56,41,3220
314.006369,56,42,3219
312.569992,56,43,3218
311.44823,56,44,3217
310.644491,56,45,3216
310.161248,56,46,3215
300.16662,56,47,3214
290.172363,56,48,3213
280.178515,56,49,3212
270.185122,56,50,3211
260.192237,56,51,3210
250.19992,56,52,3209
240.208243,56,53,3208
230.217289,56,54,3207
220.227155,56,55,3206
210.23796,56,56,3205
200.249844,56,57,3204
190.262976,56,58,3203
180.277564,56,59,3202
170.293864,56,60,3201
170,56,61,3200
160,56,62,3199
150,56,63,3198
140,56,64,3197
130,56,65,3196
120,56,66,3195
110,56,67,3194
100,56,68,3193
90,56,69,3192
80,56,70,3191
70,56,71,3190
60,56,72,3189
50,56,73,3188
40,56,74,3187
30,56,75,3186
20,56,76,3185
10,56,77,3285
375.765885,57,0,3284
380.131556,57,1,3283
384.707681,57,2,3282
389.486842,57,3,3281
380.788655,57,4,3280
372.155881,57,5,3279
363.593179,57,6,3278
355.105618,57,7,3277
346.698716,57,8,3276
338.378486,57,9,3275
330.15148,57,10,3274
322.024844,57,11,3273
314.006369,57,12,3272
306.104557,57,13,3271
298.328678,57,14,3270
290.688837,57,15,3269
283.196045,57,16,3268
275.862284,57,17,3267
268.700577,57,18,3266
261.725047,57,19,3265
254.950976,57,20,3264
248.394847,57,21,3263
242.074369,57,22,3262
236.008474,57,23,3261
230.217289,57,24,3260
224.722051,57,25,3259
219.544984,57,26,3258
214.709106,57,27,3257
210.23796,57,28,3256
206.155281,57,29,3255
196.977156,57,30,3254
187.882942,57,31,3253
178.885438,57,32,3252
170,57,33,3251
161.245155,57,34,3250
152.643375,57,35,3249
144.222051,57,36,3248
136.014705,57,37,3247
128.062485,57,38,3246
120.415946,57,39,3245
113.137085,57,40,3244
106.301458,57,41,3243
100,57,42,3242
94.339811,57,43,3241
89.442719,57,44,3240
85.440037,57,45,3239
82.462113,57,46,3238
80.622577,57,47,3237
70.710678,57,48,3236
60.827625,57,49,3235
50.990195,57,50,3234
41.231056,57,51,3233
31.622777,57,52,3232
22.36068,57,53,3231
14.142136,57,54,3230
10,57,55,3330
268.328157,58,0,3329
264.007576,58,1,3328
260,58,2,3327
256.320112,58,3,3326
252.982213,58,4,3325
250,58,5,3324
247.386338,58,6,3323
245.153013,58,7,3322
243.310501,58,8,3321
241.867732,58,9,3320
240.831892,58,10,3319
240.208243,58,11,3318
240,58,12,3317
230,58,13,3316
220,58,14,3315
210,58,15,3314
200,58,16,3313
190,58,17,3312
180,58,18,3311
170,58,19,3310
160,58,20,3309
150,58,21,3308
140,58,22,3307
130,58,23,3306
120,58,24,3305
110,58,25,3304
100,58,26,3303
90,58,27,3302
80,58,28,3301
70,58,29,3300
60,58,30,3299
50,58,31,3298
40,58,32,3297
30,58,33,3296
20,58,34,3295
10,58,35,3395
10,59,0,3394
14.142136,59,1,3393
22.36068,59,2,3392
28.284271,59,3,3391
36.055513,59,4,3390
44.72136,59,5,3389
53.851648,59,6,3388
63.245553,59,7,3387
72.801099,59,8,3386
82.462113,59,9,3385
92.195445,59,10,3384
101.98039,59,11,3383
111.803399,59,12,3382
114.017543,59,13,3381
117.046999,59,14,3380
120.83046,59,15,3379
125.299641,59,16,3378
130.384048,59,17,3377
136.014705,59,18,3376
142.126704,59,19,3375
134.53624,59,20,3374
127.279221,59,21,3373
120.415946,59,22,3372
114.017543,59,23,3371
108.166538,59,24,3370
102.956301,59,25,3369
98.488578,59,26,3368
94.86833,59,27,3367
92.195445,59,28,3366
90.553851,59,29,3365
90,59,30,3364
80,59,31,3363
70,59,32,3362
60,59,33,3361
50,59,34,3360
40,59,35,3359
30,59,36,3358
20,59,37,3357
10,59,38,3457
291.547595,60,0,3456
290.688837,60,1,3455
290.172363,60,2,3454
290,60,3,3453
290.172363,60,4,3452
290.688837,60,5,3451
291.547595,60,6,3450
292.745623,60,7,3449
294.278779,60,8,3448
296.141858,60,9,3447
298.328678,60,10,3446
300.832179,60,11,3445
303.644529,60,12,3444
306.757233,60,13,3443
297.321375,60,14,3442
287.923601,60,15,3441
278.567766,60,16,3440
269.25824,60,17,3439
260,60,18,3438
250.798724,60,19,3437
246.981781,60,20,3436
243.515913,60,21,3435
240.416306,60,22,3434
237.697286,60,23,3433
235.372046,60,24,3432
233.452351,60,25,3431
231.94827,60,26,3430
230.867928,60,27,3429
230.217289,60,28,3428
230,60,29,3427
220,60,30,3426
210,60,31,3425
200,60,32,3424
190,60,33,3423
180,60,34,3422
170,60,35,3421
160,60,36,3420
150,60,37,3419
140,60,38,3418
130,60,39,3417
120,60,40,3416
110,60,41,3415
100,60,42,3414
90,60,43,3413
80,60,44,3412
70,60,45,3411
60,60,46,3410
50,60,47,3409
40,60,48,3408
30,60,49,3407
20,60,50,3406
10,60,51,3506
344.818793,61,0,3505
349.857114,61,1,3504
355.105618,61,2,3503
360.555128,61,3,3502
366.196668,61,4,3501
358.050276,61,5,3500
350,61,6,3499
342.052628,61,7,3498
334.215499,61,8,3497
326.496554,61,9,3496
318.904374,61,10,3495
311.44823,61,11,3494
304.138127,61,12,3493
296.984848,61,13,3492
290,61,14,3491
283.196045,61,15,3490
276.586334,61,16,3489
270.185122,61,17,3488
264.007576,61,18,3487
258.069758,61,19,3486
252.388589,61,20,3485
246.981781,61,21,3484
241.867732,61,22,3483
237.065392,61,23,3482
232.594067,61,24,3481
228.473193,61,25,3480
224.722051,61,26,3479
221.359436,61,27,3478
218.403297,61,28,3477
215.870331,61,29,3476
213.775583,61,30,3475
212.132034,61,31,3474
210.950231,61,32,3473
210.23796,61,33,3472
200.249844,61,34,3471
190.262976,61,35,3470
180.277564,61,36,3469
170.293864,61,37,3468
160.312195,61,38,3467
150.332964,61,39,3466
140.356688,61,40,3465
130.384048,61,41,3464
120.415946,61,42,3463
110.45361,61,43,3462
110,61,44,3461
100,61,45,3460
90,61,46,3459
80,61,47,3458
70,61,48,3457
60,61,49,3456
50,61,50,3455
40,61,51,3454
30,61,52,3453
20,61,53,3452
10,61,54,3552
380.131556,62,0,3551
386.005181,62,1,3550
392.045916,62,2,3549
384.187454,62,3,3548
376.430604,62,4,3547
368.781778,62,5,3546
361.247837,62,6,3545
353.83612,62,7,3544
346.554469,62,8,3543
339.411255,62,9,3542
332.415403,62,10,3541
325.576412,62,11,3540
318.904374,62,12,3539
312.409987,62,13,3538
306.104557,62,14,3537
300,62,15,3536
294.108823,62,16,3535
288.444102,62,17,3534
283.019434,62,18,3533
277.84888,62,19,3532
272.946881,62,20,3531
268.328157,62,21,3530
264.007576,62,22,3529
260,62,23,3528
256.320112,62,24,3527
252.982213,62,25,3526
250,62,26,3525
247.386338,62,27,3524
245.153013,62,28,3523
243.310501,62,29,3522
241.867732,62,30,3521
240.831892,62,31,3520
240.208243,62,32,3519
240,62,33,3518
230,62,34,3517
220,62,35,3516
210,62,36,3515
200,62,37,3514
190,62,38,3513
180,62,39,3512
170,62,40,3511
160,62,41,3510
150,62,42,3509
140,62,43,3508
130,62,44,3507
120,62,45,3506
110,62,46,3505
100,62,47,3504
90,62,48,3503
80,62,49,3502
70,62,50,3501
60,62,51,3500
50,62,52,3499
40,62,53,3498
30,62,54,3497
20,62,55,3496
10,62,56,3596
250.798724,63,0,3595
260,63,1,3594
269.25824,63,2,3593
278.567766,63,3,3592
287.923601,63,4,3591
297.321375,63,5,3590
294.108823,63,6,3589
291.204396,63,7,3588
288.617394,63,8,3587
286.356421,63,9,3586
284.429253,63,10,3585
282.842712,63,11,3584
281.602557,63,12,3583
280.713377,63,13,3582
280.178515,63,14,3581
280,63,15,3580
270,63,16,3579
260,63,17,3578
250,63,18,3577
240,63,19,3576
230,63,20,3575
220,63,21,3574
210,63,22,3573
200,63,23,3572
190,63,24,3571
180,63,25,3570
170,63,26,3569
160,63,27,3568
150,63,28,3567
140,63,29,3566
130,63,30,3565
120,63,31,3564
110,63,32,3563
100,63,33,3562
90,63,34,3561
80,63,35,3560
70,63,36,3559
60,63,37,3558
50,63,38,3557
40,63,39,3556
30,63,40,3555
20,63,41,3554
10,63,42,3654
134.164079,64,0,3653
138.92444,64,1,3652
144.222051,64,2,3651
150,64,3,3650
142.126704,64,4,3649
134.53624,64,5,3648
127.279221,64,6,3647
120.415946,64,7,3646
114.017543,64,8,3645
108.166538,64,9,3644
102.956301,64,10,3643
98.488578,64,11,3642
94.86833,64,12,3641
92.195445,64,13,3640
90.553851,64,14,3639
90,64,15,3638
80,64,16,3637
70,64,17,3636
60,64,18,3635
50,64,19,3634
40,64,20,3633
30,64,21,3632
20,64,22,3631
10,64,23,3731
200.997512,65,0,3730
210.950231,65,1,3729
220.90722,65,2,3728
230.867928,65,3,3727
240.831892,65,4,3726
250.798724,65,5,3725
250.19992,65,6,3724
250,65,7,3723
250.19992,65,8,3722
240.208243,65,9,3721
230.217289,65,10,3720
220.227155,65,11,3719
210.23796,65,12,3718
200.249844,65,13,3717
190.262976,65,14,3716
180.277564,65,15,3715
170.293864,65,16,3714
160.312195,65,17,3713
150.332964,65,18,3712
140.356688,65,19,3711
130.384048,65,20,3710
120.415946,65,21,3709
110.45361,65,22,3708
100.498756,65,23,3707
90.553851,65,24,3706
80.622577,65,25,3705
80,65,26,3704
80.622577,65,27,3703
82.462113,65,28,3702
72.801099,65,29,3701
63.245553,65,30,3700
53.851648,65,31,3699
44.72136,65,32,3698
36.055513,65,33,3697
28.284271,65,34,3696
22.36068,65,35,3695
14.142136,65,36,3694
10,65,37,3693
14.142136,65,38,3692
22.36068,65,39,3691
31.622777,65,40,3690
41.231056,65,41,3689
50.990195,65,42,3688
60.827625,65,43,3687
70.710678,65,44,3686
80.622577,65,45,3685
90.553851,65,46,3684
100.498756,65,47,3683
110.45361,65,48,3682
120.415946,65,49,3681
130.384048,65,50,3680
130,65,51,3679
120,65,52,3678
110,65,53,3677
100,65,54,3676
90,65,55,3675
80,65,56,3674
70,65,57,3673
60,65,58,3672
50,65,59,3671
40,65,60,3670
30,65,61,3669
20,65,62,3668
10,65,63,3768
80.622577,66,0,3767
82.462113,66,1,3766
85.440037,66,2,3765
89.442719,66,3,3764
94.339811,66,4,3763
100,66,5,3762
106.301458,66,6,3761
113.137085,66,7,3760
120.415946,66,8,3759
114.017543,66,9,3758
108.166538,66,10,3757
102.956301,66,11,3756
98.488578,66,12,3755
94.86833,66,13,3754
92.195445,66,14,3753
90.553851,66,15,3752
90,66,16,3751
90.553851,66,17,3750
92.195445,66,18,3749
94.86833,66,19,3748
98.488578,66,20,3747
102.956301,66,21,3746
108.166538,66,22,3745
114.017543,66,23,3744
106.301458,66,24,3743
98.994949,66,25,3742
92.195445,66,26,3741
86.023253,66,27,3740
80.622577,66,28,3739
76.157731,66,29,3738
72.801099,66,30,3737
70.710678,66,31,3736
70,66,32,3735
60,66,33,3734
50,66,34,3733
40,66,35,3732
30,66,36,3731
20,66,37,3730
10,66,38,3830
250,67,0,3829
259.6151,67,1,3828
262.488095,67,2,3827
265.706605,67,3,3826
269.25824,67,4,3825
273.130006,67,5,3824
264.007576,67,6,3823
254.950976,67,7,3822
245.967478,67,8,3821
237.065392,67,9,3820
228.254244,67,10,3819
219.544984,67,11,3818
210.950231,67,12,3817
202.484567,67,13,3816
194.164878,67,14,3815
186.010752,67,15,3814
178.044938,67,16,3813
170.293864,67,17,3812
162.788206,67,18,3811
155.563492,67,19,3810
148.660687,67,20,3809
142.126704,67,21,3808
136.014705,67,22,3807
130.384048,67,23,3806
125.299641,67,24,3805
120.83046,67,25,3804
117.046999,67,26,3803
114.017543,67,27,3802
111.803399,67,28,3801
110.45361,67,29,3800
110,67,30,3799
100,67,31,3798
90,67,32,3797
80,67,33,3796
70,67,34,3795
60,67,35,3794
50,67,36,3793
40,67,37,3792
30,67,38,3791
20,67,39,3790
10,67,40,3890
320.156212,68,0,3889
329.84845,68,1,3888
339.558537,68,2,3887
349.284984,68,3,3886
359.026461,68,4,3885
368.781778,68,5,3884
378.549865,68,6,3883
376.563408,68,7,3882
374.833296,68,8,3881
373.363094,68,9,3880
372.155881,68,10,3879
371.214224,68,11,3878
361.247837,68,12,3877
351.283361,68,13,3876
341.320963,68,14,3875
331.360831,68,15,3874
321.403174,68,16,3873
311.44823,68,17,3872
301.496269,68,18,3871
300.665928,68,19,3870
300.16662,68,20,3869
290.172363,68,21,3868
280.178515,68,22,3867
270.185122,68,23,3866
260.192237,68,24,3865
250.19992,68,25,3864
240.208243,68,26,3863
230.217289,68,27,3862
220.227155,68,28,3861
210.23796,68,29,3860
200.249844,68,30,3859
190.262976,68,31,3858
180.277564,68,32,3857
180,68,33,3856
180.277564,68,34,3855
170.293864,68,35,3854
160.312195,68,36,3853
150.332964,68,37,3852
140.356688,68,38,3851
130.384048,68,39,3850
120.415946,68,40,3849
110.45361,68,41,3848
100.498756,68,42,3847
90.553851,68,43,3846
80.622577,68,44,3845
70.710678,68,45,3844
60.827625,68,46,3843
50.990195,68,47,3842
41.231056,68,48,3841
31.622777,68,49,3840
22.36068,68,50,3839
14.142136,68,51,3838
10,68,52,3938
280.178515,69,0,3937
280.713377,69,1,3936
281.602557,69,2,3935
282.842712,69,3,3934
284.429253,69,4,3933
286.356421,69,5,3932
288.617394,69,6,3931
291.204396,69,7,3930
294.108823,69,8,3929
297.321375,69,9,3928
300.832179,69,10,3927
291.547595,69,11,3926
282.311884,69,12,3925
273.130006,69,13,3924
264.007576,69,14,3923
254.950976,69,15,3922
245.967478,69,16,3921
237.065392,69,17,3920
228.254244,69,18,3919
219.544984,69,19,3918
210.950231,69,20,3917
202.484567,69,21,3916
194.164878,69,22,3915
186.010752,69,23,3914
178.044938,69,24,3913
170.293864,69,25,3912
162.788206,69,26,3911
155.563492,69,27,3910
148.660687,69,28,3909
142.126704,69,29,3908
136.014705,69,30,3907
130.384048,69,31,3906
125.299641,69,32,3905
120.83046,69,33,3904
117.046999,69,34,3903
114.017543,69,35,3902
111.803399,69,36,3901
110.45361,69,37,3900
100.498756,69,38,3899
90.553851,69,39,3898
80.622577,69,40,3897
70.710678,69,41,3896
60.827625,69,42,3895
50.990195,69,43,3894
41.231056,69,44,3893
31.622777,69,45,3892
22.36068,69,46,3891
14.142136,69,47,3890
10,69,48,3889
14.142136,69,49,3888
22.36068,69,50,3887
31.622777,69,51,3886
41.231056,69,52,3885
50.990195,69,53,3884
60.827625,69,54,3883
70.710678,69,55,3882
80.622577,69,56,3881
90.553851,69,57,3880
100.498756,69,58,3879
110.45361,69,59,3878
120.415946,69,60,3877
130.384048,69,61,3876
130,69,62,3875
120,69,63,3874
110,69,64,3873
100,69,65,3872
90,69,66,3871
80,69,67,3870
70,69,68,3869
60,69,69,3868
50,69,70,3867
40,69,71,3866
30,69,72,3865
20,69,73,3864
10,69,74,3964
150,70,0,3963
156.204994,70,1,3962
162.788206,70,2,3961
169.705627,70,3,3960
176.91806,70,4,3959
184.390889,70,5,3958
192.093727,70,6,3957
200,70,7,3956
208.08652,70,8,3955
216.333077,70,9,3954
224.722051,70,10,3953
233.238076,70,11,3952
241.867732,70,12,3951
250.599282,70,13,3950
259.422435,70,14,3949
268.328157,70,15,3948
264.007576,70,16,3947
260,70,17,3946
256.320112,70,18,3945
252.982213,70,19,3944
250,70,20,3943
247.386338,70,21,3942
245.153013,70,22,3941
243.310501,70,23,3940
241.867732,70,24,3939
240.831892,70,25,3938
240.208243,70,26,3937
240,70,27,3936
230,70,28,3935
220,70,29,3934
210,70,30,3933
200,70,31,3932
190,70,32,3931
180,70,33,3930
170,70,34,3929
160,70,35,3928
150,70,36,3927
140,70,37,3926
130,70,38,3925
120,70,39,3924
110,70,40,3923
100,70,41,3922
90,70,42,3921
80,70,43,3920
70,70,44,3919
60,70,45,3918
50,70,46,3917
40,70,47,3916
30,70,48,3915
20,70,49,3914
10,70,50,4014
230,71,0,4013
240,71,1,4012
250,71,2,4011
250.19992,71,3,4010
250.798724,71,4,4009
251.793566,71,5,4008
253.179778,71,6,4007
254.950976,71,7,4006
257.099203,71,8,4005
259.6151,71,9,4004
262.488095,71,10,4003
265.706605,71,11,4002
269.25824,71,12,4001
273.130006,71,13,4000
277.308492,71,14,3999
281.780056,71,15,3998
286.530976,71,16,3997
291.547595,71,17,3996
283.019434,71,18,3995
274.590604,71,19,3994
266.270539,71,20,3993
258.069758,71,21,3992
250,71,22,3991
242.074369,71,23,3990
234.30749,71,24,3989
226.715681,71,25,3988
219.317122,71,26,3987
212.132034,71,27,3986
205.182845,71,28,3985
198.494332,71,29,3984
192.093727,71,30,3983
186.010752,71,31,3982
180.277564,71,32,3981
174.928557,71,33,3980
170,71,34,3979
165.529454,71,35,3978
161.554944,71,36,3977
158.113883,71,37,3976
155.241747,71,38,3975
152.970585,71,39,3974
151.32746,71,40,3973
150.332964,71,41,3972
150,71,42,3971
150.332964,71,43,3970
140.356688,71,44,3969
130.384048,71,45,3968
120.415946,71,46,3967
110.45361,71,47,3966
100.498756,71,48,3965
90.553851,71,49,3964
80.622577,71,50,3963
70.710678,71,51,3962
60.827625,71,52,3961
50.990195,71,53,3960
41.231056,71,54,3959
31.622777,71,55,3958
30,71,56,3957
20,71,57,3956
10,71,58,4056
240.416306,72,0,4055
237.697286,72,1,4054
235.372046,72,2,4053
233.452351,72,3,4052
231.94827,72,4,4051
230.867928,72,5,4050
230.217289,72,6,4049
230,72,7,4048
220,72,8,4047
210,72,9,4046
200,72,10,4045
190,72,11,4044
180,72,12,4043
170,72,13,4042
160,72,14,4041
150,72,15,4040
140,72,16,4039
130,72,17,4038
120,72,18,4037
110,72,19,4036
100,72,20,4035
90,72,21,4034
80,72,22,4033
70,72,23,4032
60,72,24,4031
50,72,25,4030
40,72,26,4029
30,72,27,4028
20,72,28,4027
10,72,29,4127
420.594817,73,0,4126
429.418211,73,1,4125
438.29214,73,2,4124
447.213595,73,3,4123
442.831797,73,4,4122
438.634244,73,5,4121
434.626276,73,6,4120
430.813185,73,7,4119
427.200187,73,8,4118
423.792402,73,9,4117
420.594817,73,10,4116
417.61226,73,11,4115
414.84937,73,12,4114
412.310563,73,13,4113
410,73,14,4112
407.921561,73,15,4111
406.07881,73,16,4110
404.474968,73,17,4109
403.112887,73,18,4108
401.995025,73,19,4107
392.045916,73,20,4106
382.099463,73,21,4105
372.155881,73,22,4104
362.215406,73,23,4103
352.278299,73,24,4102
342.344855,73,25,4101
332.415403,73,26,4100
322.49031,73,27,4099
312.569992,73,28,4098
302.654919,73,29,4097
292.745623,73,30,4096
282.842712,73,31,4095
272.946881,73,32,4094
263.058929,73,33,4093
253.179778,73,34,4092
243.310501,73,35,4091
233.452351,73,36,4090
223.606798,73,37,4089
213.775583,73,38,4088
203.960781,73,39,4087
194.164878,73,40,4086
184.390889,73,41,4085
174.642492,73,42,4084
164.924225,73,43,4083
155.241747,73,44,4082
145.602198,73,45,4081
136.014705,73,46,4080
126.491106,73,47,4079
117.046999,73,48,4078
107.703296,73,49,4077
98.488578,73,50,4076
89.442719,73,51,4075
80.622577,73,52,4074
72.111026,73,53,4073
64.031242,73,54,4072
56.568542,73,55,4071
50,73,56,4070
44.72136,73,57,4069
41.231056,73,58,4068
40,73,59,4067
30,73,60,4066
20,73,61,4065
10,73,62,4165
286.356421,74,0,4164
282.311884,74,1,4163
278.567766,74,2,4162
275.13633,74,3,4161
272.02941,74,4,4160
269.25824,74,5,4159
266.833281,74,6,4158
264.764046,74,7,4157
263.058929,74,8,4156
261.725047,74,9,4155
260.768096,74,10,4154
260.192237,74,11,4153
250.19992,74,12,4152
240.208243,74,13,4151
230.217289,74,14,4150
220.227155,74,15,4149
210.23796,74,16,4148
200.249844,74,17,4147
190.262976,74,18,4146
180.277564,74,19,4145
180,74,20,4144
170,74,21,4143
160,74,22,4142
150,74,23,4141
140,74,24,4140
130,74,25,4139
120,74,26,4138
110,74,27,4137
100,74,28,4136
90,74,29,4135
80,74,30,4134
70,74,31,4133
60,74,32,4132
50,74,33,4131
40,74,34,4130
30,74,35,4129
20,74,36,4128
10,74,37,4228
386.393582,75,0,4227
388.329757,75,1,4226
390.512484,75,2,4225
392.937654,75,3,4224
395.600809,75,4,4223
386.005181,75,5,4222
376.430604,75,6,4221
366.878727,75,7,4220
357.351368,75,8,4219
347.850543,75,9,4218
338.378486,75,10,4217
328.937684,75,11,4216
319.530906,75,12,4215
310.161248,75,13,4214
300.832179,75,14,4213
291.547595,75,15,4212
282.311884,75,16,4211
273.130006,75,17,4210
264.007576,75,18,4209
254.950976,75,19,4208
245.967478,75,20,4207
237.065392,75,21,4206
228.254244,75,22,4205
219.544984,75,23,4204
210.950231,75,24,4203
202.484567,75,25,4202
194.164878,75,26,4201
186.010752,75,27,4200
178.044938,75,28,4199
